,concept:name,lifecycle:transition,org:resource,time:timestamp,RESOURCE,ROUND,EVENTID,ACTIVITY,STAGE,VIDEOSTART,VIDEOEND,case:concept:name,case:variant,case:variant-index,case:creator
849,Ultrasound configuration,complete,R_48_2D,2019-01-21 01:10:00+11:00,R_48_2D,Post,1548035415562,Ultrasound configuration,Ultrasound Preparation,620,628,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
850,Anatomic identification,start,R_48_2D,2019-01-21 01:10:00+11:00,R_48_2D,Post,1548035431858,Anatomic identification,Locate Structures,637,637,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
851,Anatomic identification,complete,R_48_2D,2019-01-21 01:10:00+11:00,R_48_2D,Post,1548035431858,Anatomic identification,Locate Structures,637,637,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
852,Compression identification,start,R_48_2D,2019-01-21 01:10:00+11:00,R_48_2D,Post,1548035436175,Compression identification,Locate Structures,641,641,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
853,Compression identification,complete,R_48_2D,2019-01-21 01:10:00+11:00,R_48_2D,Post,1548035436175,Compression identification,Locate Structures,641,641,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
854,Anesthetize,start,R_48_2D,2019-01-21 01:11:00+11:00,R_48_2D,Post,1548035464822,Anesthetize,Venous puncture,670,704,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
855,Anesthetize,complete,R_48_2D,2019-01-21 01:11:00+11:00,R_48_2D,Post,1548035464822,Anesthetize,Venous puncture,670,704,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
856,Puncture,start,R_48_2D,2019-01-21 01:12:00+11:00,R_48_2D,Post,1548035519596,Puncture,Venous puncture,724,767,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
857,Puncture,complete,R_48_2D,2019-01-21 01:12:00+11:00,R_48_2D,Post,1548035519596,Puncture,Venous puncture,724,767,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
858,Blood return,start,R_48_2D,2019-01-21 01:12:00+11:00,R_48_2D,Post,1548035563463,Blood return,Venous puncture,768,768,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
859,Blood return,complete,R_48_2D,2019-01-21 01:12:00+11:00,R_48_2D,Post,1548035563463,Blood return,Venous puncture,768,768,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
860,Drop probe,start,R_48_2D,2019-01-21 01:12:00+11:00,R_48_2D,Post,1548035564910,Drop probe,Install Guidewire,770,770,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
861,Drop probe,complete,R_48_2D,2019-01-21 01:12:00+11:00,R_48_2D,Post,1548035564910,Drop probe,Install Guidewire,770,770,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
862,Remove syringe,start,R_48_2D,2019-01-21 01:12:00+11:00,R_48_2D,Post,1548035568730,Remove syringe,Install Guidewire,773,773,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
863,Remove syringe,complete,R_48_2D,2019-01-21 01:12:00+11:00,R_48_2D,Post,1548035568730,Remove syringe,Install Guidewire,773,773,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
864,Guidewire install,start,R_48_2D,2019-01-21 01:13:00+11:00,R_48_2D,Post,1548035575177,Guidewire install,Install Guidewire,780,821,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
865,Guidewire install,complete,R_48_2D,2019-01-21 01:13:00+11:00,R_48_2D,Post,1548035575177,Guidewire install,Install Guidewire,780,821,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
866,Remove trocar,start,R_48_2D,2019-01-21 01:13:00+11:00,R_48_2D,Post,1548035656776,Remove trocar,Install Guidewire,823,830,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
867,Remove trocar,complete,R_48_2D,2019-01-21 01:13:00+11:00,R_48_2D,Post,1548035656776,Remove trocar,Install Guidewire,823,830,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
868,Check wire in short axis,start,R_48_2D,2019-01-21 01:13:00+11:00,R_48_2D,Post,1548035665915,Check wire in short axis,Install Guidewire,833,859,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
869,Check wire in short axis,complete,R_48_2D,2019-01-21 01:14:00+11:00,R_48_2D,Post,1548035665915,Check wire in short axis,Install Guidewire,833,859,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
870,Check wire in long axis,start,R_48_2D,2019-01-21 01:14:00+11:00,R_48_2D,Post,1548035693298,Check wire in long axis,Install Guidewire,860,897,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
871,Check wire in long axis,complete,R_48_2D,2019-01-21 01:14:00+11:00,R_48_2D,Post,1548035693298,Check wire in long axis,Install Guidewire,860,897,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
872,Check wire in short axis,start,R_48_2D,2019-01-21 01:14:00+11:00,R_48_2D,Post,1548035731904,Check wire in short axis,Install Guidewire,899,902,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
873,Check wire in short axis,complete,R_48_2D,2019-01-21 01:15:00+11:00,R_48_2D,Post,1548035731904,Check wire in short axis,Install Guidewire,899,902,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
874,Wire in good position,start,R_48_2D,2019-01-21 01:15:00+11:00,R_48_2D,Post,1548035736481,Wire in good position,Install Guidewire,903,903,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
875,Wire in good position,complete,R_48_2D,2019-01-21 01:15:00+11:00,R_48_2D,Post,1548035736481,Wire in good position,Install Guidewire,903,903,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
876,Widen pathway,start,R_48_2D,2019-01-21 01:15:00+11:00,R_48_2D,Post,1548036368128,Widen pathway,Install Catheter,911,935,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
877,Widen pathway,complete,R_48_2D,2019-01-21 01:15:00+11:00,R_48_2D,Post,1548036368128,Widen pathway,Install Catheter,911,935,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
878,Advance catheter,start,R_48_2D,2019-01-21 01:15:00+11:00,R_48_2D,Post,1548036401945,Advance catheter,Install Catheter,944,1057,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
879,Advance catheter,complete,R_48_2D,2019-01-21 01:17:00+11:00,R_48_2D,Post,1548036401945,Advance catheter,Install Catheter,944,1057,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
880,Advance catheter,start,R_48_2D,2019-01-21 01:17:00+11:00,R_48_2D,Post,1548036530549,Advance catheter,Install Catheter,1072,1167,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
881,Advance catheter,complete,R_48_2D,2019-01-21 01:19:00+11:00,R_48_2D,Post,1548036530549,Advance catheter,Install Catheter,1072,1167,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
882,Advance catheter,start,R_48_2D,2019-01-21 01:19:00+11:00,R_48_2D,Post,1548036732878,Advance catheter,Install Catheter,1176,1216,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
883,Advance catheter,complete,R_48_2D,2019-01-21 01:20:00+11:00,R_48_2D,Post,1548036732878,Advance catheter,Install Catheter,1176,1216,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
884,Advance catheter,start,R_48_2D,2019-01-21 01:20:00+11:00,R_48_2D,Post,1548036793965,Advance catheter,Install Catheter,1237,1309,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
885,Advance catheter,complete,R_48_2D,2019-01-21 01:21:00+11:00,R_48_2D,Post,1548036793965,Advance catheter,Install Catheter,1237,1309,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
886,Check wire in short axis,start,R_48_2D,2019-01-21 01:21:00+11:00,R_48_2D,Post,1548036876217,Check wire in short axis,Install Guidewire,1319,1319,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
887,Check wire in short axis,complete,R_48_2D,2019-01-21 01:21:00+11:00,R_48_2D,Post,1548036876217,Check wire in short axis,Install Guidewire,1319,1319,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
888,Check wire in long axis,start,R_48_2D,2019-01-21 01:22:00+11:00,R_48_2D,Post,1548036887540,Check wire in long axis,Install Guidewire,1330,1339,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
889,Check wire in long axis,complete,R_48_2D,2019-01-21 01:22:00+11:00,R_48_2D,Post,1548036887540,Check wire in long axis,Install Guidewire,1330,1339,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
890,Advance catheter,start,R_48_2D,2019-01-21 01:22:00+11:00,R_48_2D,Post,1548036901847,Advance catheter,Install Catheter,1344,1430,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
891,Advance catheter,complete,R_48_2D,2019-01-21 01:23:00+11:00,R_48_2D,Post,1548036901847,Advance catheter,Install Catheter,1344,1430,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
892,Advance catheter,start,R_48_2D,2019-01-21 01:24:00+11:00,R_48_2D,Post,1548037009219,Advance catheter,Install Catheter,1452,1506,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
893,Advance catheter,complete,R_48_2D,2019-01-21 01:25:00+11:00,R_48_2D,Post,1548037009219,Advance catheter,Install Catheter,1452,1506,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
894,Remove guidewire,start,R_48_2D,2019-01-21 01:25:00+11:00,R_48_2D,Post,1548037064871,Remove guidewire,Install Catheter,1507,1527,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
895,Remove guidewire,complete,R_48_2D,2019-01-21 01:25:00+11:00,R_48_2D,Post,1548037064871,Remove guidewire,Install Catheter,1507,1527,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
896,Check flow and reflow,start,R_48_2D,2019-01-21 01:25:00+11:00,R_48_2D,Post,1548037090321,Check flow and reflow,Install Catheter,1533,1550,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
897,Check flow and reflow,complete,R_48_2D,2019-01-21 01:25:00+11:00,R_48_2D,Post,1548037090321,Check flow and reflow,Install Catheter,1533,1550,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
898,Check catheter position,start,R_48_2D,2019-01-21 01:25:00+11:00,R_48_2D,Post,1548037108560,Check catheter position,Install Catheter,1551,1554,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
899,Check catheter position,complete,R_48_2D,2019-01-21 01:25:00+11:00,R_48_2D,Post,1548037108560,Check catheter position,Install Catheter,1551,1554,1548037113729-video_2.d_CVC,Variant 13,13,Fluxicon Disco
900,Prepare implements,start,R_31_1G,2018-10-12 03:01:00+11:00,R_31_1G,Pre,1539314781034,Prepare implements,Operator and Patient Preparation,81,125,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
901,Prepare implements,complete,R_31_1G,2018-10-12 03:02:00+11:00,R_31_1G,Pre,1539314781034,Prepare implements,Operator and Patient Preparation,81,125,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
902,Ultrasound configuration,start,R_31_1G,2018-10-12 03:02:00+11:00,R_31_1G,Pre,1539314820153,Ultrasound configuration,Ultrasound Preparation,132,175,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
903,Ultrasound configuration,complete,R_31_1G,2018-10-12 03:02:00+11:00,R_31_1G,Pre,1539314820153,Ultrasound configuration,Ultrasound Preparation,132,175,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
904,Position patient,start,R_31_1G,2018-10-12 03:03:00+11:00,R_31_1G,Pre,1539314889315,Position patient,Locate Structures,202,209,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
905,Position patient,complete,R_31_1G,2018-10-12 03:03:00+11:00,R_31_1G,Pre,1539314889315,Position patient,Locate Structures,202,209,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
906,Hand washing,start,R_31_1G,2018-10-12 03:03:00+11:00,R_31_1G,Pre,1539314920863,Hand washing,Operator and Patient Preparation,233,305,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
907,Hand washing,complete,R_31_1G,2018-10-12 03:05:00+11:00,R_31_1G,Pre,1539314920863,Hand washing,Operator and Patient Preparation,233,305,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
908,Get in sterile clothes,start,R_31_1G,2018-10-12 03:05:00+11:00,R_31_1G,Pre,1539314983804,Get in sterile clothes,Operator and Patient Preparation,307,402,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
909,Get in sterile clothes,complete,R_31_1G,2018-10-12 03:06:00+11:00,R_31_1G,Pre,1539314983804,Get in sterile clothes,Operator and Patient Preparation,307,402,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
910,Prepare implements,start,R_31_1G,2018-10-12 03:06:00+11:00,R_31_1G,Pre,1539315036302,Prepare implements,Operator and Patient Preparation,409,432,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
911,Prepare implements,complete,R_31_1G,2018-10-12 03:07:00+11:00,R_31_1G,Pre,1539315036302,Prepare implements,Operator and Patient Preparation,409,432,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
912,Clean puncture area,start,R_31_1G,2018-10-12 03:07:00+11:00,R_31_1G,Pre,1539315071975,Clean puncture area,Operator and Patient Preparation,427,446,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
913,Clean puncture area,complete,R_31_1G,2018-10-12 03:07:00+11:00,R_31_1G,Pre,1539315071975,Clean puncture area,Operator and Patient Preparation,427,446,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
914,Prepare implements,start,R_31_1G,2018-10-12 03:07:00+11:00,R_31_1G,Pre,1539315096634,Prepare implements,Operator and Patient Preparation,453,489,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
915,Prepare implements,complete,R_31_1G,2018-10-12 03:08:00+11:00,R_31_1G,Pre,1539315096634,Prepare implements,Operator and Patient Preparation,453,489,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
916,Anesthetize,start,R_31_1G,2018-10-12 03:08:00+11:00,R_31_1G,Pre,1539315135824,Anesthetize,Venous puncture,493,498,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
917,Anesthetize,complete,R_31_1G,2018-10-12 03:08:00+11:00,R_31_1G,Pre,1539315135824,Anesthetize,Venous puncture,493,498,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
918,Drap puncture area,start,R_31_1G,2018-10-12 03:08:00+11:00,R_31_1G,Pre,1539315146748,Drap puncture area,Operator and Patient Preparation,503,537,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
919,Drap puncture area,complete,R_31_1G,2018-10-12 03:08:00+11:00,R_31_1G,Pre,1539315146748,Drap puncture area,Operator and Patient Preparation,503,537,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
920,Prepare implements,start,R_31_1G,2018-10-12 03:09:00+11:00,R_31_1G,Pre,1539315187320,Prepare implements,Operator and Patient Preparation,544,637,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
921,Prepare implements,complete,R_31_1G,2018-10-12 03:10:00+11:00,R_31_1G,Pre,1539315187320,Prepare implements,Operator and Patient Preparation,544,637,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
922,Gel in probe,start,R_31_1G,2018-10-12 03:10:00+11:00,R_31_1G,Pre,1539315263188,Gel in probe,Ultrasound Preparation,620,628,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
923,Gel in probe,complete,R_31_1G,2018-10-12 03:10:00+11:00,R_31_1G,Pre,1539315263188,Gel in probe,Ultrasound Preparation,620,628,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
924,Cover probe,start,R_31_1G,2018-10-12 03:10:00+11:00,R_31_1G,Pre,1539315285826,Cover probe,Ultrasound Preparation,642,810,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
925,Cover probe,complete,R_31_1G,2018-10-12 03:13:00+11:00,R_31_1G,Pre,1539315285826,Cover probe,Ultrasound Preparation,642,810,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
926,Put sterile gel,start,R_31_1G,2018-10-12 03:13:00+11:00,R_31_1G,Pre,1539315470121,Put sterile gel,Ultrasound Preparation,827,835,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
927,Put sterile gel,complete,R_31_1G,2018-10-12 03:13:00+11:00,R_31_1G,Pre,1539315470121,Put sterile gel,Ultrasound Preparation,827,835,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
928,Prepare implements,start,R_31_1G,2018-10-12 03:14:00+11:00,R_31_1G,Pre,1539315510894,Prepare implements,Operator and Patient Preparation,867,934,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
929,Prepare implements,complete,R_31_1G,2018-10-12 03:15:00+11:00,R_31_1G,Pre,1539315510894,Prepare implements,Operator and Patient Preparation,867,934,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
930,Anesthetize,start,R_31_1G,2018-10-12 03:16:00+11:00,R_31_1G,Pre,1539315609856,Anesthetize,Venous puncture,966,971,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
931,Anesthetize,complete,R_31_1G,2018-10-12 03:16:00+11:00,R_31_1G,Pre,1539315609856,Anesthetize,Venous puncture,966,971,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
932,Prepare implements,start,R_31_1G,2018-10-12 03:16:00+11:00,R_31_1G,Pre,1539315653463,Prepare implements,Operator and Patient Preparation,972,1030,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
933,Prepare implements,complete,R_31_1G,2018-10-12 03:17:00+11:00,R_31_1G,Pre,1539315653463,Prepare implements,Operator and Patient Preparation,972,1030,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
934,Put sterile gel,start,R_31_1G,2018-10-12 03:17:00+11:00,R_31_1G,Pre,1539315717840,Put sterile gel,Ultrasound Preparation,1037,1041,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
935,Put sterile gel,complete,R_31_1G,2018-10-12 03:17:00+11:00,R_31_1G,Pre,1539315717840,Put sterile gel,Ultrasound Preparation,1037,1041,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
936,Position probe,start,R_31_1G,2018-10-12 03:17:00+11:00,R_31_1G,Pre,1539315778330,Position probe,Ultrasound Preparation,1053,1053,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
937,Position probe,complete,R_31_1G,2018-10-12 03:17:00+11:00,R_31_1G,Pre,1539315778330,Position probe,Ultrasound Preparation,1053,1053,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
938,Anatomic identification,start,R_31_1G,2018-10-12 03:17:00+11:00,R_31_1G,Pre,1539315787779,Anatomic identification,Locate Structures,1063,1063,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
939,Anatomic identification,complete,R_31_1G,2018-10-12 03:17:00+11:00,R_31_1G,Pre,1539315787779,Anatomic identification,Locate Structures,1063,1063,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
940,Ultrasound configuration,start,R_31_1G,2018-10-12 03:17:00+11:00,R_31_1G,Pre,1539315791982,Ultrasound configuration,Ultrasound Preparation,1067,1126,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
941,Ultrasound configuration,complete,R_31_1G,2018-10-12 03:18:00+11:00,R_31_1G,Pre,1539315791982,Ultrasound configuration,Ultrasound Preparation,1067,1126,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
942,Anatomic identification,start,R_31_1G,2018-10-12 03:18:00+11:00,R_31_1G,Pre,1539315853307,Anatomic identification,Locate Structures,1128,1150,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
943,Anatomic identification,complete,R_31_1G,2018-10-12 03:19:00+11:00,R_31_1G,Pre,1539315853307,Anatomic identification,Locate Structures,1128,1150,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
944,Compression identification,start,R_31_1G,2018-10-12 03:19:00+11:00,R_31_1G,Pre,1539315875646,Compression identification,Locate Structures,1151,1161,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
945,Compression identification,complete,R_31_1G,2018-10-12 03:19:00+11:00,R_31_1G,Pre,1539315875646,Compression identification,Locate Structures,1151,1161,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
946,Doppler identification,start,R_31_1G,2018-10-12 03:19:00+11:00,R_31_1G,Pre,1539315887012,Doppler identification,Locate Structures,1162,1184,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
947,Doppler identification,complete,R_31_1G,2018-10-12 03:19:00+11:00,R_31_1G,Pre,1539315887012,Doppler identification,Locate Structures,1162,1184,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
948,Puncture,start,R_31_1G,2018-10-12 03:20:00+11:00,R_31_1G,Pre,1539316068443,Puncture,Venous puncture,1233,1298,1539316889981-video_3.1_CVC,Variant 14,14,Fluxicon Disco
